GPS time	ZED timestamp	Temp (C)	Sys_cal	accel_cal	gyro_cal	mag_cal	w_quat	x_quat	y_quat	z_quat	x_eulery_euler	z_euler
2017-06-30T15:37:15.734Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:15.791Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:15.845Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:15.903Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:15.957Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.013Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.066Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.124Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.177Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.239Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.294Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.347Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.404Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.459Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.517Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.585Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.638Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.698Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.754Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.808Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.865Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.919Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:16.977Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.035Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.090Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.147Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.203Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.258Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.312Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.369Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.426Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.489Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.548Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.601Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.658Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.712Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.771Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.827Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.889Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.945Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:17.000Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.053Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.109Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.172Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.235Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.291Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.349Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.403Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.460Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.514Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.568Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.623Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.681Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.734Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.791Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.852Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322266	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.904Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0321655	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:18.963Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0321655	-0.991699	193.562	-4.0625	4.1875
2017-06-30T15:37:19.017Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.073Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.128Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.184Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.237Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.297Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.353Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.406Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.462Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.517Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.571Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.627Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.697Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.755Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.809Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.866Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.920Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:19.976Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.037Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.094Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.157Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.212Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.267Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.321Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.377Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.438Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.501Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.558Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.614Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.668Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.722Z	194107425497	29	0	0	3	3	-0.118042	0.0397949	0.0318604	-0.991699	193.562	-4.0625	4.125
2017-06-30T15:37:20.774Z	194107425497	29	0	0	3	3	-0.118042	0.039856	0.0322876	-0.991699	193.562	-4.0625	4.1875
