GPS time	ZED timestamp	Temp (C)	Sys_cal	accel_cal	gyro_cal	mag_cal	w_quat	x_quat	y_quat	z_quat	x_eulery_euler	z_euler
2017-06-30T15:34:40.046Z	123311660160	28	3	0	3	3	0.185791	-0.0497437	-0.0259399	0.981018	201.438	-5	3.9375
2017-06-30T15:34:40.098Z	123378398180	28	3	0	3	3	0.185791	-0.0497437	-0.026001	0.981018	201.438	-5	3.9375
2017-06-30T15:34:40.149Z	123444975368	28	3	0	3	3	0.185791	-0.0497437	-0.026001	0.981018	201.438	-5	4
2017-06-30T15:34:40.201Z	123444975368	28	3	0	3	3	0.185791	-0.0497437	-0.026001	0.981018	201.438	-5	4
2017-06-30T15:34:40.255Z	123511632139	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.307Z	123578245524	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.362Z	123578245524	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.416Z	123644987086	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.467Z	123711648857	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.519Z	123778172243	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.578Z	123844912243	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.635Z	123911610784	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.687Z	123911610784	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.739Z	123978251045	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.795Z	124044921930	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.848Z	124111668440	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.899Z	124178249534	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:40.951Z	124178249534	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.003Z	124244821722	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.055Z	124311597607	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.109Z	124378152711	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.160Z	124444795576	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.214Z	124444795576	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.269Z	124511586565	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.321Z	124578293857	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.374Z	124644866305	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.429Z	124711618805	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.481Z	124711618805	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.534Z	124778185524	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.589Z	124844878857	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.645Z	124911586201	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.701Z	124911586201	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.752Z	125044794273	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.804Z	125044794273	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.856Z	125111403648	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.910Z	125178181461	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:41.962Z	125244822346	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.013Z	125244822346	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.068Z	125311421513	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.122Z	125378312450	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.173Z	125444874482	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.229Z	125511570419	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.282Z	125511570419	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.333Z	125578161409	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.385Z	125644868388	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.442Z	125711518075	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.493Z	125711518075	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.545Z	125778040575	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.600Z	125844949169	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.655Z	125911422138	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.708Z	125911422138	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.760Z	126044902190	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.813Z	126044902190	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.865Z	126111443283	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.917Z	126178145419	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:42.975Z	126244819742	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.033Z	126244819742	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.085Z	126311576721	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.137Z	126378052138	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.192Z	126444652242	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.245Z	126511411669	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.297Z	126578119117	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.350Z	126578119117	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.405Z	126644746356	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.458Z	126711505054	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.510Z	126778159689	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.562Z	126778159689	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.614Z	126844772450	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.667Z	126911534637	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.719Z	126978180835	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.774Z	127044649481	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.827Z	127111329689	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.879Z	127111329689	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.934Z	127178026148	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:43.988Z	127244835158	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.040Z	127311395054	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.097Z	127311395054	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.149Z	127378095158	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.200Z	127444778283	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.264Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.318Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.370Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.425Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.479Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.532Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.589Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.642Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.699Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.752Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.810Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.864Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.917Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:44.971Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.028Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.082Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.136Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.191Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.246Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.303Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.360Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.413Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.466Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.519Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.572Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.627Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.683Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.738Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.793Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.848Z	127511345783	28	3	0	3	3	0.185791	-0.0497437	-0.026062	0.980957	201.438	-5	4
2017-06-30T15:34:45.905Z	127511345783	28	3	0	3	3	0.185791	-0.0496216	-0.0256348	0.981018	201.438	-5	3.9375
2017-06-30T15:34:45.962Z	127511345783	28	3	0	3	3	0.185791	-0.0496216	-0.0254517	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.015Z	127511345783	28	3	0	3	3	0.185791	-0.0496216	-0.0253906	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.079Z	127511345783	28	3	0	3	3	0.185791	-0.0496216	-0.0253906	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.135Z	127511345783	28	3	0	3	3	0.185791	-0.0496216	-0.0253906	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.187Z	127578207502	28	3	0	3	3	0.185791	-0.0496216	-0.0253906	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.243Z	129491667084	28	3	0	3	3	0.185791	-0.0496216	-0.0253906	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.296Z	129528113022	28	3	0	3	3	0.185791	-0.0495605	-0.0252686	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.348Z	129528113022	28	3	0	3	3	0.185791	-0.0494995	-0.0249634	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.404Z	129646653751	28	3	0	3	3	0.185791	-0.0494995	-0.0249023	0.981018	201.438	-5	3.8125
2017-06-30T15:34:46.456Z	129701293647	28	3	0	3	3	0.185791	-0.0494995	-0.0248413	0.981018	201.438	-5	3.8125
2017-06-30T15:34:46.508Z	129735479845	28	3	0	3	3	0.185791	-0.0494995	-0.0247803	0.981018	201.438	-5	3.8125
2017-06-30T15:34:46.563Z	129783554688	28	3	0	3	3	0.185791	-0.0494385	-0.0247192	0.981018	201.438	-5	3.8125
2017-06-30T15:34:46.616Z	129846143907	28	3	0	3	3	0.185791	-0.0496216	-0.0254517	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.668Z	129846143907	28	3	0	3	3	0.185791	-0.0496216	-0.0254517	0.981018	201.438	-5	3.875
2017-06-30T15:34:46.721Z	129846143907	28	3	0	3	3	0.185791	-0.0496216	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:46.778Z	130044780626	28	3	0	3	3	0.185791	-0.0496216	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:46.836Z	130044780626	28	3	0	3	3	0.185791	-0.0496216	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:46.888Z	130111377709	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:46.940Z	130177814584	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:46.994Z	130244608542	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.048Z	130311192917	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.100Z	130377882917	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.152Z	130377882917	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.207Z	130444605938	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.259Z	130511353386	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.311Z	130577884480	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.366Z	130644564167	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.419Z	130644564167	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.471Z	130711246146	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.523Z	130777870313	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.578Z	130844413334	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.630Z	130844413334	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.682Z	130911161667	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.737Z	130977831823	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.790Z	131044394323	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.842Z	131111271407	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.897Z	131111271407	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:47.950Z	131177836459	28	3	0	3	3	0.185791	-0.0495605	-0.0255127	0.981018	201.438	-5	3.9375
2017-06-30T15:34:48.002Z	131244498750	28	3	0	3	3	0.185791	-0.0495605	-0.0254517	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.055Z	131311204427	28	3	0	3	3	0.185791	-0.0494995	-0.0252686	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.110Z	131377860365	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.162Z	131377860365	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.214Z	131444482865	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.269Z	131511129688	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.322Z	131577865833	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.374Z	131644506094	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.426Z	131711025990	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.480Z	131711025990	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.533Z	131777861823	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.589Z	131844467031	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.643Z	131844467031	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.694Z	131911083958	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.748Z	131977893802	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.803Z	132044403177	28	3	0	3	3	0.185791	-0.0494995	-0.0252075	0.981018	201.438	-5	3.875
2017-06-30T15:34:48.855Z	132111028125	28	3	0	3	3	0.181458	-0.0493774	-0.0253906	0.981812	200.938	-5	3.875
2017-06-30T15:34:48.910Z	132177798646	28	3	0	3	3	0.179077	-0.0493164	-0.0255127	0.982239	200.625	-5	3.875
2017-06-30T15:34:48.963Z	132177798646	28	3	0	3	3	0.177185	-0.0492554	-0.0256348	0.982605	200.438	-5	3.875
2017-06-30T15:34:49.015Z	132244488489	28	3	0	3	3	0.174133	-0.0491943	-0.0257568	0.983154	200.062	-5	3.875
2017-06-30T15:34:49.070Z	132311192552	28	3	0	3	3	0.171082	-0.0491333	-0.0259399	0.983704	199.688	-5	3.875
2017-06-30T15:34:49.124Z	132377765364	28	3	0	3	3	0.167236	-0.0490112	-0.026123	0.984375	199.25	-5	3.875
2017-06-30T15:34:49.176Z	132444501875	28	3	0	3	3	0.163574	-0.0488892	-0.0263062	0.984985	198.812	-5	3.875
2017-06-30T15:34:49.228Z	132444501875	28	2	0	3	3	0.16095	-0.0488281	-0.0264282	0.985413	198.5	-5	3.875
2017-06-30T15:34:49.279Z	132511182396	28	2	0	3	3	0.160461	-0.0488281	-0.0264282	0.985474	198.438	-5	3.875
2017-06-30T15:34:49.331Z	132577680104	28	2	0	3	3	0.158508	-0.0487671	-0.0265503	0.985779	198.25	-5	3.875
2017-06-30T15:34:49.384Z	132644450052	28	2	0	3	3	0.159119	-0.0488281	-0.0265503	0.985718	198.062	-5	3.875
2017-06-30T15:34:49.436Z	132711179375	28	2	0	3	3	0.156982	-0.0487671	-0.0266113	0.986023	198.062	-5	3.875
2017-06-30T15:34:49.494Z	132711179375	28	2	0	3	3	0.154419	-0.048645	-0.0267334	0.98645	197.75	-5	3.875
2017-06-30T15:34:49.546Z	132777729895	28	2	0	3	3	0.154053	-0.048645	-0.0267944	0.986511	197.75	-5	3.875
2017-06-30T15:34:49.598Z	132844306666	28	3	0	3	3	0.15387	-0.048645	-0.0267944	0.986511	197.688	-5	3.875
2017-06-30T15:34:49.653Z	132911005312	28	3	0	3	3	0.15271	-0.048645	-0.0268555	0.986694	197.562	-5	3.875
2017-06-30T15:34:49.708Z	132977690729	28	3	0	3	3	0.152161	-0.048584	-0.0268555	0.986816	197.5	-5	3.875
2017-06-30T15:34:49.766Z	132977690729	28	3	0	3	3	0.151001	-0.048584	-0.0269165	0.987	197.375	-5	3.875
2017-06-30T15:34:49.817Z	133044411250	28	3	0	3	3	0.148804	-0.0485229	-0.0270386	0.987305	197.125	-5	3.875
2017-06-30T15:34:49.869Z	133111009218	28	3	0	3	3	0.147278	-0.0484619	-0.0270996	0.987549	196.938	-5	3.875
2017-06-30T15:34:49.926Z	133177717135	28	3	0	3	3	0.14624	-0.0484619	-0.0271606	0.987671	196.812	-5	3.875
2017-06-30T15:34:49.978Z	133244361406	28	3	0	3	3	0.14502	-0.0484009	-0.0272217	0.987854	196.688	-5	3.875
2017-06-30T15:34:50.031Z	133311076874	28	3	0	3	3	0.144714	-0.0484009	-0.0272217	0.987915	196.625	-5	3.875
2017-06-30T15:34:50.082Z	133311076874	28	3	0	3	3	0.144653	-0.0484009	-0.0272217	0.987915	196.625	-5	3.875
2017-06-30T15:34:50.134Z	133377744218	28	3	0	3	3	0.142212	-0.0483398	-0.0273438	0.988281	196.312	-5	3.875
2017-06-30T15:34:50.187Z	133444300937	28	3	0	3	3	0.141541	-0.0483398	-0.0274048	0.988403	196.062	-5	3.875
2017-06-30T15:34:50.239Z	133511048072	28	3	0	3	3	0.140015	-0.0482788	-0.0274658	0.988586	196.062	-5	3.875
2017-06-30T15:34:50.294Z	133577685833	28	3	0	3	3	0.139771	-0.0482788	-0.0274658	0.988647	196.062	-5	3.875
2017-06-30T15:34:50.348Z	133577685833	28	3	0	3	3	0.139526	-0.0483398	-0.0273438	0.988647	196.062	-5	3.875
2017-06-30T15:34:50.399Z	133644295468	28	3	0	3	3	0.137451	-0.0482788	-0.0274048	0.988953	195.812	-5	3.875
2017-06-30T15:34:50.451Z	133710954791	28	3	0	3	3	0.136169	-0.0482178	-0.0274658	0.989136	195.625	-5	3.875
